id,tweet,suggestedUsage,actualCategory
AViHd4kR5WZ5LI912JMF,#DivestFromDAPL DIVEST #WellsFargo Bank -Voices from WA State https://t.co/1q3cjp7Bx8,TRAINING,REQUEST
AViHeVye5WZ5LI912JML,#DivestFromDAPL DIVEST #WellsFargo Bank -Voices From WA State https://t.co/rlyLo6nQ8F,TRAINING,REQUEST
AViJkeCk2cIsszF7Yw3t,#DivestfromDAPL Resist corporate tyranny against peaceful Americans! #BankExit on 11/24! #NoDAPL @JinniMay_Ñ_ https://t.co/TqlWtw3m1l,TRAINING,REQUEST
AVhzEntOe9yMj175jmKM,#Finance Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% -&gt; davidjcc_zgz -&gt; _Ñ_ https://t.co/aY2eoYTZdG,TRAINING,NEWS - NEGATIVE
AVhzA9_Ye9yMj175jmG0,#fxtrade: #WellsFargo cotiza peso $MXN a 18.9214758751 por dolar $USD #EstadosUnidos,TRAINING,MISCELLANEOUS
AVhzIMzce9yMj175jmPE,#iGazette Wells Fargo customer account openings plunge - Wells Fargo said on Thursday that new account openings... https://t.co/dJxfU1QD5I,TRAINING,NEWS - NEGATIVE
AVhy7WApe9yMj175jl_E,#international Wells Fargo customer account openings plunge https://t.co/TeIH72HF8k https://t.co/nLqvDQuZwO,TRAINING,NEWS - NEGATIVE
AViKdQQe2cIsszF7Yw5w,"#Job Alert: #Ames #Jobs Teller: Wells Fargo - Ames, IA - 54_5295445-1 Job_Ñ_ https://t.co/CewnUXjFPf For More Jobs &gt;&gt;&gt; Please Go2 our Page!",TRAINING,SUGGESTION
AViKdQzs2cIsszF7Yw5y,"#Job Alert: #BocaRaton #Jobs Personal Banker 1: Wells Fargo - Boca Raton,_Ñ_ https://t.co/dpfp2MDQFX For More Jobs &gt;&gt;&gt; Please Go2 Our Page!",TRAINING,SUGGESTION
AViKdRFO2cIsszF7Yw5z,#Job Alert: #BocaRaton #Jobs Teller South Palm Beach: Wells Fargo - Boca_Ñ_ https://t.co/ed9wt5eBvg For More Jobs &gt;&gt;&gt; Please Go2 Our Page!,TRAINING,SUGGESTION
AViORt5AAHJ-cL1yqlmB,"#Job Alert: #Dothan #Jobs Teller Part Time: Wells Fargo - Dothan, AL -_Ñ_ https://t.co/CGZV6LKvAI For More Jobs &gt;&gt;&gt; Please Go2 our Page!",TRAINING,SUGGESTION
AViKfUHo2cIsszF7Yw57,#Job Alert: #Fairbanks #Jobs Mortgage Consultant (SAFE): Wells Fargo -_Ñ_ https://t.co/IbWj8ifakL For More Jobs &gt;&gt;&gt; Please Go2 our Page!,TRAINING,SUGGESTION
AViKfUUC2cIsszF7Yw5-,#Job Alert: #Greeley #Jobs Mortgage Consultant (SAFE): Wells Fargo -_Ñ_ https://t.co/BC8lGhra3B For More Jobs &gt;&gt;&gt; Please Go2 Our Page!,TRAINING,SUGGESTION
AViKfUHo2cIsszF7Yw58,#Job Alert: #Issaquah #Jobs Teller Full Time Issaquah: Wells Fargo -_Ñ_ https://t.co/WvUe3wWMcC For More Jobs &gt;&gt;&gt; Please Go2 Our Page!,TRAINING,SUGGESTION
AViKdQQe2cIsszF7Yw5v,"#Job Alert: #Norcross #JObs Teller Part Time: Wells Fargo - Norcross, GA -_Ñ_ https://t.co/v31yjyp6Zq For More Jobs &gt;&gt;&gt; Please Go2 our Page!",TRAINING,SUGGESTION
AViKf7MP2cIsszF7Yw6A,#Job Alert: #Wasilla #Jobs Mortgage Consultant (SAFE): Wells Fargo -_Ñ_ https://t.co/fd7ISH4Ipi For More Jobs &gt;&gt;&gt; Please Go2 our Page!,TRAINING,SUGGESTION
AViCVLCRc96u6qSv77p9,#meetthepress  when re you going to cover the news???? #CNNSOTU https://t.co/cYarmjANAI,TRAINING,MISCELLANEOUS
AViCeeqIc96u6qSv77sH,#meetthepress  why are you not reporting news? https://t.co/9hyytAx4iz,TRAINING,MISCELLANEOUS
AViCfHdTc96u6qSv77sU,#meetthepress @SenSanders https://t.co/cYarmjANAI,TRAINING,NEWS - NEUTRAL
AVhy7gMEe9yMj175jl_-,#news #money Wells Fargo account openings plunge 44% https://t.co/tTtpgg5vW3 #business https://t.co/lZGA2f9nso,TRAINING,NEWS - NEGATIVE
AVhy-qtNe9yMj175jmES,#news #money Wells Fargo Sees Significant Slowdown in Account Openings https://t.co/Wrcu9fGnBq #business,TRAINING,NEWS - NEGATIVE
AVhzAV4Je9yMj175jmGN,"#news #Senators push for expedited FINRA review of Wells Fargo, as scandal fallout continues #business #fdlx",TRAINING,NEWS - NEGATIVE
AVhzAY0Ee9yMj175jmGQ,#news #Wells Fargo sees significant slowdown in account openings #business #fdlx,TRAINING,NEWS - NEGATIVE
AVhy8Q5Ze9yMj175jmBD,#News Wells Fargo customer account openings plunge 44% https://t.co/DQfmkgabnq #Stocks,TRAINING,NEWS - NEGATIVE
AVhzEMHOe9yMj175jmJ0,#News Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/mzpBLIiwnJ #GeekyNurture https://t.co/s13elrefJG,TRAINING,NEWS - NEGATIVE
AViIStsR5WZ5LI912JM1,#NoDAPL @WhiteHouse @JoeBiden @SenSchumer @WellsFargo @wikileaks @USArmy @BP_America @jimmy_dore https://t.co/AZaDU3XJMJ,TRAINING,REQUEST
AVhwKkWyT_uKRw_KmF-W,#NoDapl #WaterIsLife #ProtectOurLifeGiver #NativeLivesMatter  #StandWithStandingRock https://t.co/wbWHAo0WEY,TRAINING,REQUEST
AVhwPdeBI2Sjmi8PbQ5B,#ProudToBeIrish #TheWestsAwakeinNYC #Comhghairdeas #MichaelBrewster @nuigalway #2016Honoree @IIBN @WellsFargo... https://t.co/Od6Pt6pE3C,TRAINING,MISCELLANEOUS
AVhwPcMRI2Sjmi8PbQ5A,#ProudToBeIrish #TheWestsAwakeinNYC #Comhghairdeas #MichaelBrewster @nuigalway #2016Honoree @IIBN @WellsFargo_Ñ_ https://t.co/dGeyqzFTd6,TRAINING,MISCELLANEOUS
AViJgzsz2cIsszF7Yw2x,#Retaliate1st Money Watch: 'Massive' Wells Fargo probe won't be complete until spring https://t.co/MmzC490bi8,TRAINING,NEWS - NEUTRAL
AViKZiN52cIsszF7Yw5U,#RevitalizationPartners Bank regulator issues new restrictions against Wells Fargo. Read Blog: https://t.co/ohoKY32OV4,TRAINING,NEWS - NEGATIVE
AViCNfY2c96u6qSv77oW,#samanata #samanata_id MableGertrude Congrats on your 250_ù_«ôè tweet! https://t.co/C8mxKA2Scj https://t.co/ElKTEeJoSp,TRAINING,MISCELLANEOUS
AViCN6kbc96u6qSv77of,#samanata #samanata_id MableGertrude Congrats on your 250_ù_«ôè tweet! https://t.co/QdOgGFMzjU https://t.co/zMnNnEvrtP,TRAINING,COMPLIMENT
AVhy7QdUe9yMj175jl--,#Setting4Success Wells Fargo account openings plunge 44% #News #smallbusiness #entrepreneur,TRAINING,NEWS - NEGATIVE
AVhy_kP6e9yMj175jmFU,#SmallThankfulFors Sen. Warren telling (now former) Wells Fargo CEO John Stumpf that he should be criminally invest_Ñ_ https://t.co/IVoUKJMeCo,TRAINING,NEWS - NEGATIVE
AVhy9Tkke9yMj175jmCW,#SmallThankfulFors Sen. Warren telling (now former) Wells Fargo CEO John Stumpf that he should be criminally investigated _ªÓ_ by the DoJ &amp; SEC,TRAINING,NEWS - NEGATIVE
AViITH385WZ5LI912JM-,"#Sprint, I have worked for big companies such as Clairol and Wells Fargo in #customerservice your service is third world, loud centers. BAD",TRAINING,MISCELLANEOUS
AVhy93Use9yMj175jmC1,#StockMarket Wells Fargo customer account openings plunge 44% https://t.co/XxlwBWdqmx,TRAINING,NEWS - NEGATIVE
AVhzCWg2e9yMj175jmH5,#streetjustice https://t.co/z2MqOzAAV5,TRAINING,MISCELLANEOUS
AVhy9iFRe9yMj175jmCe,#toSEARCH Wells Fargo says new account openings tumbled 44 percent in October https://t.co/OzhFBgBNMl https://t.co/IKnJbBDU9f,TRAINING,NEWS - NEGATIVE
AVhy8_2Ue9yMj175jmB_,#USA Cramer: Wells Fargo will bounce back from its sales practice settlement: Cramer says Thursday the_Ñ_ https://t.co/xfRDWoyed2 #1USNews,TRAINING,NEWS - POSITIVE
AVhy9YtVe9yMj175jmCZ,#VisionForecast Market View Panel @CSIS @WellsFargo https://t.co/1aXeqGMlx7,TRAINING,MISCELLANEOUS
AViCVROCc96u6qSv77p-,#wellsfargo #DJTomTaus #TeamTaus #mannequinchallenge https://t.co/sbvC285GFJ,TRAINING,MISCELLANEOUS
AVhy-Fk-e9yMj175jmDV,#WellsFargo account openings down 44% in October in wake of scandal: https://t.co/as8ly8aEKu,TRAINING,NEWS - NEGATIVE
AVhy-Fk-e9yMj175jmDY,#WellsFargo account openings down 44% in October in wake of scandal: https://t.co/KmbewL0onw,TRAINING,NEWS - NEGATIVE
AVhy-Fk-e9yMj175jmDa,#WellsFargo account openings down 44% in October in wake of scandal: https://t.co/V0T7w6YnAq,TRAINING,NEWS - NEGATIVE
AVhzGnOse9yMj175jmNN,#WellsFargo customer account openings plunge 44%. Read more: https://t.co/R964zPVLTV $WFC,TRAINING,NEWS - NEGATIVE
AViCU-nIc96u6qSv77p7,#WellsFargo hit with new sanctions following fake-accounts scandal https://t.co/bI5mT7AMRF #BankBlack,TRAINING,NEWS - NEGATIVE
AVhzDyuOe9yMj175jmJQ,#WellsFargo is getting walloped by their fraudulent accounts scandal. Read more: https://t.co/AdmO6XrSoh $WFC,TRAINING,NEWS - NEGATIVE
AVhzD7jXe9yMj175jmJk,#WellsFargo is getting walloped by their fraudulent accounts scandal. Read more: https://t.co/ePqn3VSFEU $WFC,TRAINING,NEWS - NEGATIVE
AVhzDy9De9yMj175jmJS,#WellsFargo is getting walloped by their fraudulent accounts scandal. Read more: https://t.co/GMqjNBcg3C $WFC,TRAINING,NEWS - NEGATIVE
AViKdPDG2cIsszF7Yw5t,#WellsFargo payouts should be halted in wake of ruling - U.S. lawmakers. Read more: https://t.co/7vZ5HOK4yK $WFC,TRAINING,NEWS - NEGATIVE
AViKdPDG2cIsszF7Yw5u,#WellsFargo payouts should be halted in wake of ruling - U.S. lawmakers. Read more: https://t.co/Bxawx0oUW0 $WFC,TRAINING,NEWS - NEGATIVE
AViKdPDG2cIsszF7Yw5s,#WellsFargo payouts should be halted in wake of ruling - U.S. lawmakers. Read more: https://t.co/mMnLRiu5Lh $WFC,TRAINING,NEWS - NEGATIVE
AViKra9bDpejEpiWJMTR,#WellsFargo reached $190 mn 'tightening the straitjacket' around Wells Fargo after admitting employees opened 2 million accounts without customer consent. https://t.co/FQMzsaXulZ,TRAINING,NEWS - NEGATIVE
AVhzEEjbe9yMj175jmJx,#WellsFargo says account openings slow in October. Read more: https://t.co/Kuoid6lbcG $WFC,TRAINING,NEWS - NEGATIVE
AVhzD7U3e9yMj175jmJd,#WellsFargo says account openings slow in October. Read more: https://t.co/sDy7Afzprc $WFC,TRAINING,NEWS - NEGATIVE
AVhzD7U3e9yMj175jmJe,#WellsFargo says account openings slow in October. Read more: https://t.co/XUIp2wvfCa $WFC,TRAINING,NEWS - NEGATIVE
AVhzIXO7e9yMj175jmPR,#WellsFargo says new customer accounts fell in October amid fallout from scandal https://t.co/paaz3qKj03 via @WSJ,TRAINING,NEWS - NEGATIVE
AViCjBkic96u6qSv77tw,#WellsFargo to Pay $50 Million to Settle Claims of #Appraisal Overcharges to Customers Who Were Late on Payments._Ñ_ https://t.co/uTW5yYK6cn,TRAINING,NEWS - NEGATIVE
AVhwO-QzI2Sjmi8PbQ4_,#WellsFargo turns to #SigFig for robo-advisory #tech https://t.co/k3MblxfUVT #RoboAdvisor https://t.co/qulSRNHpJV,TRAINING,NEWS - NEUTRAL
AViJluwC2cIsszF7Yw38,#WestchesterJobs #NYCjobs #NYjobs #jobs Mortgage Sales Associate (SAFE) - WELLS FARGO BANK -.. see__Ó https://t.co/eAi3Ura3pS,TRAINING,SUGGESTION
AVhy_xd-e9yMj175jmFd,_É€Get ur Tickets (via eBay)__ê https://t.co/DbIgK8sjgL 2x Kanye West FLOOR (GA) Tickets: Wells Fargo (Philadelphia): _Ñ_ https://t.co/pUQqxNZhsy,TRAINING,MISCELLANEOUS
AVhzA4zte9yMj175jmGs,___  Wells Fargo customer account openings plunge 44% https://t.co/nFC6y91PQZ @CNNBRK https://t.co/Cu1orhlEeH,TRAINING,NEWS - NEGATIVE
AViJjFP52cIsszF7Yw3b,_ÑÉMassive_Ñé @WellsFargo #Probe won_Ñét Be Complete Until Spring: https://t.co/5ooi7MODKB https://t.co/hNuWrkSwJV,TRAINING,NEWS - NEUTRAL
AViJm1TU2cIsszF7Yw4K,_ÑÉMassive_Ñé Wells Fargo probe won_Ñét be complete until spring https://t.co/4fsV2TdTz6,TRAINING,NEWS - NEUTRAL
AVhzD4Nve9yMj175jmJZ,_ÑÒ@zerohedge: Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/13aAxRuYiD_Ñù $wfc sell now,TRAINING,NEWS - NEGATIVE
AViOPhooAHJ-cL1yqllr,"_ÑÒCommon Sense Principles_Ñù to Drive Accountability, Transparency Wells Fargo, Measurement and the Path Forward  https://t.co/95wRv9cpZd",TRAINING,NEWS - NEUTRAL
AVhy7g1Qe9yMj175jmAI,_ÑÒNational Trends in Early-Stage Investing_Ñù sponsored by Julia Voss @WellsFargo https://t.co/05R7LleCCO for #FinTech_Ñ_ https://t.co/YwZPqsrC7r,TRAINING,NEWS - NEUTRAL
AViJkekp2cIsszF7Yw3u,$11.2 Million to Support Diverse-Owned Small Businesses | WFC https://t.co/mcMq4AJ6Ll #communitydevelopment_Ñ_ https://t.co/vBjDpQ6gqR,TRAINING,NEWS - POSITIVE
AViCgLh-c96u6qSv77tI,$AF^C $ATLC $MCFT $QCP Algorithmic Buy/Sell Alerts  _ª_Œ - https://t.co/c0dcwh5La0 https://t.co/GfNFoLfgpG,TRAINING,SUGGESTION
AViCO2Gjc96u6qSv77ot,$AKR $BIS $FEI $FLOW The BEST Tool to Find Stocks To Trade - https://t.co/hKUrHEfEEG https://t.co/nKnNPAL5Rl,TRAINING,SUGGESTION
AViCfgk4c96u6qSv77sp,$ALKS $BLVD $GRX^B $NAKD The BEST STOCK ALERTS IN REAL TIME. PERIOD. - https://t.co/DZbyZF1YUl https://t.co/QVpknDBdrH,TRAINING,SUGGESTION
AViCXdfGc96u6qSv77qd,$AMBA $FSBW $MASI $UIHC Have you guys tried this platform? It's BRILLIANT - https://t.co/hKUrHEfEEG https://t.co/nKnNPAL5Rl,TRAINING,SUGGESTION
AViCFRd3c96u6qSv77mT,$AMD $GGM $RVEN $HOLI Find Stocks to Trade - https://t.co/7UQIVVOp7n https://t.co/8Wie3uGT5h,TRAINING,MISCELLANEOUS
AViChII0c96u6qSv77th,$AMH $BWP $NXST $AHT^F Algorithmic Buy/Sell Alerts  _ª_Œ - https://t.co/luJhDdHEYG https://t.co/A2GNK0WcTf,TRAINING,SUGGESTION
AViCfcXKc96u6qSv77so,$ATEST.A $PRAA $KSU $GDV^G The BEST Tool to Find Stocks To Trade - https://t.co/yOlNe4GWXX https://t.co/zzEOyvFVrr,TRAINING,SUGGESTION
AViCXKGYc96u6qSv77qa,$BAC^Y $OPY $APO $KEYW STOP Missing Out! Get Trade Ideas - https://t.co/pKHhSk0Afj https://t.co/7XTmjOc1yk,TRAINING,SUGGESTION
AViCfwIVc96u6qSv77s4,"$BHLB $AMRN $EPR^E $DISCK Stop getting into stocks LATE, get in EARLY! Use this - - https://t.co/tJB1kT4KkL https://t.co/ej8qCqn7A9",TRAINING,SUGGESTION
AViCfRQvc96u6qSv77sf,$BLDP $RZA $REG $CAPX The BEST Tool to Find Stocks To Trade - https://t.co/zW1sqCRtTD https://t.co/Djqa1V1zDD,TRAINING,SUGGESTION
AViCFL_Gc96u6qSv77mP,$BLDR $THST $PSC $IDT Algorithmic Buy/Sell Alerts  _ª_Œ - https://t.co/DZbyZF1YUl https://t.co/1VlDqFveb7,TRAINING,SUGGESTION
AViCOKysc96u6qSv77ok,$BYD $ACTA $SMM $RNWK Need more trade ideas? USE THIS! - https://t.co/7UQIVW60vX  https://t.co/XTluCfODPs,TRAINING,SUGGESTION
AViCNqX0c96u6qSv77oY,"$CHRW $INDY $FRC^A $TXRH Buy/Sell Signals, Market Pulse, and News. One Platform. - https://t.co/lR1odKCIg7 https://t.co/XQ8I88IdMq",TRAINING,SUGGESTION
AViCFokyc96u6qSv77nK,"$CLR $MTOR $VIDI $PSF Buy/Sell Signals, Market Pulse, and News. One Platform. - https://t.co/XipjqPjWOv https://t.co/qHlUeXQuMv",TRAINING,SUGGESTION
AViCfpZnc96u6qSv77sv,$CMU $NYMT $PEG $TIME Have you guys tried this platform? It's BRILLIANT - https://t.co/9m9KpRPD7B https://t.co/Tf9KP8hDEn,TRAINING,SUGGESTION
AViCEq2xc96u6qSv77l_,$CMU $NYMT $PEG $TIME Use Algorithmic Buy/Sell Alerts for EXPLOSIVE GAINS_ªÓ‚ - https://t.co/zW1sqCRtTD https://t.co/qt7f4i5SGb,TRAINING,SUGGESTION
AViCgEumc96u6qSv77tF,$CO $PBCT $PQ $NFJ The SIMPLEST way to find out stocks to buy! - https://t.co/enRk9DMQVb https://t.co/neeptMGxRT,TRAINING,SUGGESTION
AViCNYUnc96u6qSv77oU,$DFIN $MYCC $CNXR $UNIS Algorithmic Buy/Sell Alerts - https://t.co/enRk9E4sjL https://t.co/neeptMY9gt,TRAINING,SUGGESTION
AViCgKn1c96u6qSv77tH,"$ECR $EVDY $BAA $MRCC Stop getting into stocks LATE, get in AT THE START! Use this - - https://t.co/luJhDdZgng https://t.co/eBpvDAw8Bk",TRAINING,SUGGESTION
AViCfsjMc96u6qSv77sy,$EDI $QBAK $FNCX $ESIO Find Stocks to Trade - https://t.co/3SkgFFHY7w https://t.co/9c4HEXJ1MS,TRAINING,SUGGESTION
AViCgY06c96u6qSv77tR,$EFR $LPNT $GTXI $TBIO The BEST Tool to Find Stocks To Trade - https://t.co/zW1sqCRtTD https://t.co/qt7f4i5SGb,TRAINING,SUGGESTION
AViCE8J8c96u6qSv77mH,$EGBN $INSM $NUM $CPAAW Algorithmic Buy/Sell Alerts - https://t.co/e7xamEAwTy https://t.co/nlpUVgnbrr,TRAINING,SUGGESTION
AViCfojYc96u6qSv77su,$EIP $CZR $BML^G $CLA Algorithmic Buy/Sell Alerts  _ª_Œ - https://t.co/LUlx6vHMJk https://t.co/1TcumAFqq7,TRAINING,SUGGESTION
AViCPMwCc96u6qSv77oy,"$ELECU $TVIA $CHT $FSS Stop getting into stocks LATE, get in AT THE START! Use this - - https://t.co/pKHhSk0Afj https://t.co/TtDF205VAg",TRAINING,SUGGESTION
AViCOikAc96u6qSv77on,$EPAY $JPM^E $FYC $KTWO Want to INCREASE PROFITS? USE THIS! - https://t.co/lR1odKCIg7 https://t.co/VdLNzKqWyv,TRAINING,SUGGESTION
AViCNNk-c96u6qSv77oO,$EQS $SHLM $NM $CRC Real-Time Algorithmic Trading Alerts - https://t.co/pKHhSk0Afj https://t.co/TtDF205VAg,TRAINING,SUGGESTION
AViCN7Upc96u6qSv77og,$FCFS $TNP $JHA $FRC^F Real-Time Algorithmic Trading Alerts - https://t.co/zW1sqCzSv3 https://t.co/Djqa1UJYf3,TRAINING,SUGGESTION
AViCgvupc96u6qSv77tY,$FDEF $INXN $EACQU $NANO Algorithmic Buy/Sell Alerts - https://t.co/TCms4oZgtg https://t.co/EX1D0P0y9c,TRAINING,SUGGESTION
AViCf1FCc96u6qSv77s8,$FF $NCA $MENT $NRE Day trader? You need this - https://t.co/luJhDdZgng https://t.co/A2GNK0EC1H,TRAINING,SUGGESTION
AViCFpoJc96u6qSv77nM,$FNWB $MTRN $WTR $IMOS Find Stocks to Trade - https://t.co/7d490VL8hl https://t.co/9b7qPcwyJ5,TRAINING,SUGGESTION
AViCFQzdc96u6qSv77mS,"$FTAG $TDA $FBRC $CLRBW The best trade ideas, in real-time - https://t.co/7UQIVW60vX https://t.co/XTluCfODPs",TRAINING,SUGGESTION
AViCNrJtc96u6qSv77oa,"$FWP $EVN $OIBR.C $URRE A Platform For Day Traders, By Day Traders. - https://t.co/0G2DYCgaRz https://t.co/9GiGed1LkY",TRAINING,SUGGESTION
AViCgYgMc96u6qSv77tQ,"$GCV^B $TBI $ZTR $ATEST.C Buy/Sell Signals, Market Pulse, and News. One Platform. - https://t.co/pKHhSk0Afj https://t.co/7XTmjOc1yk",TRAINING,SUGGESTION
AViCgNxSc96u6qSv77tL,$GDV^D $NEM $NEE^C $TNET STOP Missing Out! Get Trade Ideas - https://t.co/0G2DYCxMg9 https://t.co/hFPigJYM03,TRAINING,SUGGESTION
AViCfJIYc96u6qSv77sW,"$GLOG $PX $PSCM $SMIT Stop getting into stocks LATE, get in AT THE START! Use this - - https://t.co/0G2DYCxMg9 https://t.co/hFPigJYM03",TRAINING,SUGGESTION
AViCfoDUc96u6qSv77st,$GLPI $ETO $SOL $DNB The BEST Tool to Find Stocks To Trade - https://t.co/DZbyZEKnvL https://t.co/QVpknDjC37,TRAINING,SUGGESTION
AViCN1H8c96u6qSv77oc,$HDRA $ORI $HCHC $SGY Find Stocks You Should Be Trading _ª_Œ - https://t.co/Ssh8Rq8fIB https://t.co/X2ujhj7BF7,TRAINING,SUGGESTION
AViCF803c96u6qSv77nU,$HL $HGT $OBCI $ALK The EASIEST way to find out stocks to buy! - https://t.co/7UQIVVOp7n https://t.co/XTluCg6eH0,TRAINING,SUGGESTION
AViChJz_c96u6qSv77tk,$HQCL $MIND $GGN^B $IRET^.CL Excellent trading tool for finding stocks to trade - https://t.co/7UQIVVOp7n https://t.co/XTluCg6eH0,TRAINING,SUGGESTION
AViCgB7qc96u6qSv77tD,$HTGY $JBSS $CCC $HEES Algorithmic Buy/Sell Alerts - https://t.co/TCms4pgRRQ https://t.co/5cT53xRIpO,TRAINING,SUGGESTION
AViCfb30c96u6qSv77sn,"$IRWD $PRI $TCRZ $CRDS Buy/Sell Signals, Market Pulse, and News. One Platform. - https://t.co/9m9KpRPD7B https://t.co/oVAdNTV9jA",TRAINING,SUGGESTION
AViCg-40c96u6qSv77td,"$KDMN $DY $HLT $IONS A Platform For Day Traders, By Day Traders. - https://t.co/WVFZ97kgI2 https://t.co/2ezsJY8CR6",TRAINING,SUGGESTION
AViCg0MGc96u6qSv77tb,"$KELYA $SNR $WING $ARC A Platform For Day Traders, By Day Traders. - https://t.co/yOlNe4Yymx https://t.co/Ehg4zCcEnX",TRAINING,SUGGESTION
AViCfbczc96u6qSv77sm,$LBTYA $CEV $VPV $RCKY Algorithmic Buy/Sell Alerts  _ª_Œ - https://t.co/enRk9E4sjL https://t.co/neeptMY9gt,TRAINING,SUGGESTION
AViCFEBjc96u6qSv77mM,$LCAHU $STRS $HUM $RN Real-Time Algorithmic Trading Alerts - https://t.co/LUlx6vHMJk https://t.co/RxPQzp6p1z,TRAINING,SUGGESTION
AViCEsVRc96u6qSv77mA,"$LEDS $WYNN $CVRR $LGCYO Stop getting into stocks LATE, get in AT THE START! Use this - - https://t.co/TCms4oZgtg https://t.co/5cT53xA71e",TRAINING,SUGGESTION
AViCX-Ugc96u6qSv77qo,$LHO^J $FLR $TLF $ENZL The best way to find stocks to trade - https://t.co/WVFZ97BS6C https://t.co/AdEWddpHPI,TRAINING,SUGGESTION
AViHdrZ85WZ5LI912JL8,"$LIFE $GST $TROX $AMCC $PMTS  Breakout/Algorithmic Trade Signals, Before They're Old - https://t.co/gYEaeOIAQh  https://t.co/SO3qLuEKAX",TRAINING,SUGGESTION
AViCGN3wc96u6qSv77nW,$LMIA $SLRC $PFN $EMI The EASIEST way to find out stocks to buy! - https://t.co/luJhDdZgng https://t.co/eBpvDAw8Bk,TRAINING,SUGGESTION
AViCXwcYc96u6qSv77qi,$LOB $DPG $CXRX $LOV Want to INCREASE PROFITS? USE THIS! - https://t.co/luJhDdZgng https://t.co/eBpvDAw8Bk,TRAINING,SUGGESTION
AViCGDDYc96u6qSv77nV,$MFCB $FLC $GFED $ESS The best way to find stocks to trade - https://t.co/DZbyZF1YUl https://t.co/1VlDqFveb7,TRAINING,SUGGESTION
AViCN_inc96u6qSv77oh,$MHE $AGEN $ARNC^ $HLS Need more trade ideas? USE THIS! - https://t.co/7UQIVW60vX https://t.co/XTluCfODPs,TRAINING,SUGGESTION
AVhzJwfQe9yMj175jmQ0,"$MNK Deutsche maintains Buy rating, mallinckrodt did not purposely mislead investors, Wells Fargo -""buying opportunity""",TRAINING,NEWS - NEUTRAL
AViCfWkMc96u6qSv77si,$MXF $STO $NOV $EV The BEST Tool to Find Stocks To Trade - https://t.co/0G2DYCxMg9 https://t.co/9GiGedjmJy,TRAINING,SUGGESTION
AViCgqLRc96u6qSv77tW,$OACQ $BFK $LNDC $PWOD The EASIEST way to find out stocks to buy! - https://t.co/lR1odKl6Rx https://t.co/XQ8I88qCnQ,TRAINING,SUGGESTION
AViCgmcdc96u6qSv77tU,"$OSM $GMZ $EDD $MDXG Buy/Sell Signals, Market Pulse, and News. One Platform. - https://t.co/e7xamEAwTy https://t.co/nlpUVgnbrr",TRAINING,SUGGESTION
AViCFeGvc96u6qSv77nG,$OXY $RLOG $ADI $ELON The EASIEST way to find out stocks to buy! - https://t.co/Ssh8Rq8fIB https://t.co/k4mRFdddXb,TRAINING,SUGGESTION
AViCNqX0c96u6qSv77oZ,$PAAS $CRL $CHCT $PTCT Use Algorithmic Buy/Sell Alerts for EXPLOSIVE GAINS_ªÓ‚ - https://t.co/enRk9E4sjL https://t.co/neeptMY9gt,TRAINING,SUGGESTION
AViCfkUSc96u6qSv77sr,$PBSK $LHO $ISLE $AQMS Stocks To Trade - https://t.co/LUlx6vHMJk https://t.co/RxPQzp6p1z,TRAINING,SUGGESTION
AViCNdzKc96u6qSv77oV,$POOL $HFBC $ARWAR $OMC The BEST Tool to Find Stocks To Trade - https://t.co/7d490W2JF https://t.co/Le5C9H43Bx,TRAINING,SUGGESTION
